,investor_id,transaction_date,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status
20261,INV004191,2024-11-14,100025,Lumpsum,228290,Maharashtra,Nashik,B30,26-35,Female,19.5,Mandate,Verified
20262,INV001439,2024-11-14,119095,Redemption,171310,Karnataka,Bangalore,T30,18-25,Female,5.3,UPI,Pending
20263,INV003855,2024-11-14,101207,SIP,28194,Haryana,Faridabad,B30,56+,Male,58.1,UPI,Verified
20264,INV000678,2024-11-14,119599,Redemption,235338,Gujarat,Surat,T30,26-35,Male,19.1,Mandate,Verified
20265,INV000658,2024-11-14,125497,SIP,25805,Gujarat,Ahmedabad,T30,26-35,Male,14.1,UPI,Verified
20266,INV000511,2024-11-14,148569,Lumpsum,124454,Punjab,Chandigarh,T30,46-55,Male,88.7,UPI,Verified
20267,INV003125,2024-11-14,102885,SIP,456,Punjab,Chandigarh,T30,36-45,Female,30.8,Net Banking,Verified
20268,INV002800,2024-11-14,119092,SIP,50876,West Bengal,Kolkata,T30,36-45,Male,51.9,UPI,Verified
20269,INV001110,2024-11-14,118633,SIP,8502,Punjab,Amritsar,B30,26-35,Male,21.9,Cheque,Verified
20270,INV004650,2024-11-14,120505,Lumpsum,73400,Punjab,Chandigarh,T30,56+,Male,28.2,UPI,Verified
20271,INV002148,2024-11-14,149324,SIP,8701,Uttar Pradesh,Lucknow,T30,26-35,Male,9.8,Net Banking,Verified
20272,INV004419,2024-11-14,120507,Lumpsum,425726,Karnataka,Mysore,B30,18-25,Female,3.1,Net Banking,Verified
20273,INV004006,2024-11-14,120506,SIP,9190,Tamil Nadu,Coimbatore,B30,56+,Male,59.1,Net Banking,Pending
20274,INV000242,2024-11-14,101208,SIP,4365,Maharashtra,Nashik,B30,36-45,Male,40.2,Mandate,Verified
20275,INV002227,2024-11-14,149323,SIP,6287,Uttar Pradesh,Lucknow,T30,26-35,Female,12.5,UPI,Verified
20276,INV000029,2024-11-14,102886,Redemption,508769,Rajasthan,Udaipur,B30,26-35,Female,7.6,UPI,Verified
20277,INV003487,2024-11-14,100033,Redemption,506262,Gujarat,Ahmedabad,T30,26-35,Female,12.0,Net Banking,Verified
20278,INV003351,2024-11-14,118634,SIP,2467,Delhi,New Delhi,T30,26-35,Male,9.5,UPI,Verified
20279,INV003552,2024-11-14,120844,SIP,1873,Gujarat,Surat,T30,26-35,Male,17.0,Cheque,Verified
20280,INV000876,2024-11-14,125497,Redemption,134352,Tamil Nadu,Chennai,T30,26-35,Male,17.4,Mandate,Pending
20281,INV002325,2024-11-14,119093,SIP,4411,Rajasthan,Udaipur,B30,36-45,Male,48.8,UPI,Verified
20282,INV003005,2024-11-14,101206,SIP,25977,Punjab,Amritsar,B30,26-35,Male,24.5,UPI,Verified
20283,INV004063,2024-11-14,120505,SIP,28264,Haryana,Gurugram,T30,36-45,Male,19.3,Mandate,Verified
20284,INV003563,2024-11-14,149324,SIP,28778,Haryana,Gurugram,T30,46-55,Male,41.8,Cheque,Verified
20285,INV000944,2024-11-14,120504,SIP,541,Haryana,Faridabad,B30,36-45,Female,16.9,UPI,Verified
20286,INV000237,2024-11-14,118634,Lumpsum,11228,Delhi,Gurugram,T30,36-45,Male,43.0,UPI,Verified
20287,INV004460,2024-11-14,100016,SIP,906,Haryana,Gurugram,T30,26-35,Male,24.7,Cheque,Verified
20288,INV004629,2024-11-14,102887,SIP,3483,Karnataka,Bangalore,T30,18-25,Female,4.9,Cheque,Verified
20289,INV002141,2024-11-14,119095,SIP,46479,Delhi,New Delhi,T30,46-55,Male,36.2,Mandate,Verified
20290,INV004932,2024-11-14,148567,Lumpsum,398520,Tamil Nadu,Chennai,T30,26-35,Female,21.1,UPI,Verified
20291,INV003190,2024-11-14,119095,SIP,2734,Punjab,Chandigarh,T30,26-35,Female,19.6,Cheque,Verified
20292,INV002586,2024-11-14,118636,Lumpsum,32000,West Bengal,Kolkata,T30,26-35,Female,9.1,Mandate,Verified
20293,INV000094,2024-11-14,101207,SIP,12695,West Bengal,Kolkata,T30,18-25,Male,3.7,UPI,Verified
20294,INV000590,2024-11-14,118632,SIP,9456,Gujarat,Ahmedabad,T30,36-45,Male,23.3,Cheque,Verified
20295,INV004794,2024-11-14,118633,SIP,2200,Rajasthan,Udaipur,B30,36-45,Female,46.0,Cheque,Verified
20296,INV003419,2024-11-14,149324,Lumpsum,139656,Maharashtra,Pune,T30,18-25,Male,5.3,Cheque,Verified
20297,INV001966,2024-11-14,119599,SIP,2674,Telangana,Hyderabad,T30,18-25,Male,4.0,Net Banking,Verified
20298,INV004314,2024-11-14,125497,Redemption,42040,Haryana,Gurugram,T30,26-35,Male,19.2,UPI,Verified
20299,INV002993,2024-11-14,149322,SIP,27093,Maharashtra,Pune,T30,46-55,Male,36.0,Net Banking,Verified
20300,INV004069,2024-11-14,120506,SIP,17240,Delhi,Noida,T30,26-35,Male,21.8,Net Banking,Verified
20301,INV004314,2024-11-14,119092,SIP,2305,Haryana,Gurugram,T30,26-35,Male,19.2,Mandate,Verified
20302,INV001689,2024-11-14,125497,SIP,25078,Haryana,Faridabad,B30,36-45,Male,40.4,UPI,Verified
20303,INV001552,2024-11-14,102885,Lumpsum,130167,Rajasthan,Jaipur,T30,46-55,Female,68.5,Mandate,Verified
20304,INV001751,2024-11-14,149322,SIP,22576,Tamil Nadu,Coimbatore,B30,18-25,Male,6.8,Cheque,Verified
20305,INV003055,2024-11-14,119599,SIP,5162,Madhya Pradesh,Indore,T30,26-35,Female,18.0,UPI,Verified
20306,INV003018,2024-11-14,100033,SIP,2331,Delhi,Gurugram,T30,36-45,Male,14.1,Net Banking,Verified
20307,INV001001,2024-11-14,102887,SIP,953,Madhya Pradesh,Indore,T30,26-35,Female,20.7,Net Banking,Verified
20308,INV003902,2024-11-14,102885,SIP,811,Karnataka,Mysore,B30,26-35,Male,23.1,UPI,Verified
20309,INV003493,2024-11-14,101207,SIP,2392,Gujarat,Surat,T30,18-25,Male,4.2,Mandate,Verified
20310,INV004310,2024-11-14,100016,SIP,11918,Telangana,Hyderabad,T30,36-45,Male,18.3,Cheque,Pending
20311,INV004633,2024-11-15,101207,SIP,27766,Telangana,Hyderabad,T30,18-25,Female,4.9,Mandate,Verified
20312,INV000473,2024-11-15,102885,SIP,3414,Karnataka,Mysore,B30,36-45,Male,15.4,Net Banking,Verified
20313,INV002547,2024-11-15,120507,Lumpsum,350729,Haryana,Gurugram,T30,26-35,Male,7.3,Mandate,Verified
20314,INV002671,2024-11-15,119120,SIP,5230,Madhya Pradesh,Indore,T30,18-25,Male,6.3,Mandate,Verified
20315,INV001112,2024-11-15,102885,SIP,11413,Delhi,Gurugram,T30,46-55,Male,82.5,Net Banking,Verified
20316,INV000236,2024-11-15,118636,SIP,3250,Karnataka,Bangalore,T30,36-45,Male,26.2,Net Banking,Pending
20317,INV002657,2024-11-15,120505,SIP,9235,Punjab,Amritsar,B30,36-45,Male,50.0,Mandate,Verified
20318,INV001891,2024-11-15,119092,SIP,1637,West Bengal,Kolkata,T30,26-35,Male,22.2,UPI,Verified
20319,INV003282,2024-11-15,102885,SIP,468,Madhya Pradesh,Bhopal,B30,18-25,Male,7.6,Cheque,Verified
20320,INV001147,2024-11-15,119094,Lumpsum,403637,Tamil Nadu,Coimbatore,B30,36-45,Female,14.6,Mandate,Verified
20321,INV000339,2024-11-15,100016,SIP,27710,Uttar Pradesh,Kanpur,B30,26-35,Male,22.3,Net Banking,Verified
20322,INV003678,2024-11-15,119120,SIP,3490,Gujarat,Ahmedabad,T30,26-35,Male,6.6,Cheque,Verified
20323,INV000795,2024-11-15,118634,Lumpsum,32927,Uttar Pradesh,Kanpur,B30,36-45,Male,37.2,Net Banking,Verified
20324,INV003057,2024-11-15,118634,Redemption,198137,Punjab,Chandigarh,T30,18-25,Male,6.4,UPI,Verified
20325,INV000858,2024-11-15,102887,Redemption,250412,Tamil Nadu,Chennai,T30,36-45,Female,28.7,Cheque,Verified
20326,INV001353,2024-11-15,118636,SIP,4726,Punjab,Amritsar,B30,26-35,Male,6.5,UPI,Verified
20327,INV003140,2024-11-15,120504,Lumpsum,171433,West Bengal,Kolkata,T30,26-35,Male,16.9,UPI,Verified
20328,INV004087,2024-11-15,101207,Lumpsum,224044,Uttar Pradesh,Lucknow,T30,18-25,Male,5.5,UPI,Verified
20329,INV003763,2024-11-15,118633,SIP,4796,Haryana,Faridabad,B30,26-35,Female,19.1,UPI,Verified
20330,INV001331,2024-11-15,100016,Lumpsum,44991,Gujarat,Ahmedabad,T30,26-35,Male,17.5,Mandate,Verified
20331,INV003783,2024-11-15,120844,SIP,4537,Madhya Pradesh,Indore,T30,18-25,Male,3.5,UPI,Verified
20332,INV004135,2024-11-15,119598,Redemption,337462,Tamil Nadu,Coimbatore,B30,26-35,Female,18.7,Net Banking,Verified
20333,INV000444,2024-11-15,149324,Lumpsum,14028,Maharashtra,Pune,T30,36-45,Female,42.1,Net Banking,Verified
20334,INV003970,2024-11-15,119094,SIP,4102,Telangana,Hyderabad,T30,18-25,Male,4.1,Net Banking,Verified
20335,INV002185,2024-11-15,148567,Lumpsum,331692,Punjab,Chandigarh,T30,26-35,Male,21.0,UPI,Pending
20336,INV003778,2024-11-15,120505,Lumpsum,356733,Tamil Nadu,Chennai,T30,36-45,Male,59.4,Cheque,Verified
20337,INV003499,2024-11-15,120843,SIP,562,Karnataka,Mysore,B30,18-25,Male,4.7,Mandate,Verified
20338,INV003017,2024-11-15,120841,Lumpsum,356696,West Bengal,Kolkata,T30,56+,Male,75.3,UPI,Verified
20339,INV002081,2024-11-15,125498,Lumpsum,43482,Telangana,Hyderabad,T30,26-35,Male,14.2,Net Banking,Verified
20340,INV001337,2024-11-15,125498,Lumpsum,337556,Tamil Nadu,Chennai,T30,26-35,Male,10.0,Mandate,Verified
20341,INV000751,2024-11-15,149323,SIP,5471,Uttar Pradesh,Kanpur,B30,36-45,Male,17.7,Net Banking,Verified
20342,INV001775,2024-11-15,120844,SIP,3009,Uttar Pradesh,Kanpur,B30,26-35,Female,8.3,Mandate,Verified
20343,INV003907,2024-11-15,120504,SIP,21558,Gujarat,Surat,T30,46-55,Male,62.6,Net Banking,Verified
20344,INV002578,2024-11-15,148568,Lumpsum,18236,Telangana,Hyderabad,T30,26-35,Male,20.9,Net Banking,Verified
20345,INV001052,2024-11-15,101207,SIP,977,Karnataka,Mysore,B30,26-35,Female,8.6,Net Banking,Verified
20346,INV002744,2024-11-15,125497,SIP,2576,Karnataka,Bangalore,T30,36-45,Male,25.9,Mandate,Verified
20347,INV000554,2024-11-15,101206,Redemption,284712,Delhi,Noida,T30,36-45,Male,12.3,Cheque,Verified
20348,INV002276,2024-11-15,148567,SIP,5344,Telangana,Hyderabad,T30,46-55,Male,88.0,Cheque,Verified
20349,INV000920,2024-11-15,119092,Lumpsum,435975,Delhi,Gurugram,T30,56+,Male,19.8,Cheque,Verified
20350,INV003243,2024-11-15,118632,SIP,579,Rajasthan,Jaipur,T30,18-25,Female,4.0,Net Banking,Verified
20351,INV003276,2024-11-15,148567,SIP,8191,Telangana,Hyderabad,T30,46-55,Male,45.0,Cheque,Verified
20352,INV002737,2024-11-15,120505,SIP,17075,Gujarat,Ahmedabad,T30,18-25,Female,5.4,Mandate,Pending
20353,INV000321,2024-11-15,148568,SIP,14286,Maharashtra,Mumbai,T30,26-35,Male,24.2,UPI,Verified
20354,INV003296,2024-11-15,120505,Lumpsum,59896,Haryana,Gurugram,T30,26-35,Female,11.3,Net Banking,Verified
20355,INV002051,2024-11-15,125498,SIP,2094,Gujarat,Ahmedabad,T30,46-55,Female,56.2,Mandate,Verified
20356,INV004065,2024-11-15,120505,Redemption,475285,Tamil Nadu,Chennai,T30,26-35,Male,6.1,Net Banking,Verified
20357,INV003161,2024-11-15,120506,Lumpsum,372947,Uttar Pradesh,Kanpur,B30,36-45,Female,30.2,Net Banking,Verified
20358,INV004238,2024-11-15,101206,SIP,4921,Haryana,Faridabad,B30,36-45,Male,40.2,Net Banking,Verified
20359,INV001260,2024-11-15,102885,Redemption,352411,Delhi,Gurugram,T30,26-35,Male,23.4,UPI,Verified
20360,INV000702,2024-11-15,119095,Redemption,274867,Tamil Nadu,Coimbatore,B30,46-55,Female,94.1,Cheque,Verified
20361,INV002533,2024-11-15,120505,SIP,4743,Haryana,Faridabad,B30,46-55,Male,73.5,Net Banking,Verified
20362,INV003549,2024-11-15,119599,Redemption,256179,Maharashtra,Pune,T30,56+,Male,76.9,UPI,Verified
20363,INV000113,2024-11-15,100033,SIP,10401,Punjab,Chandigarh,T30,26-35,Female,7.3,Cheque,Verified
20364,INV002236,2024-11-15,102885,Redemption,428610,Delhi,New Delhi,T30,26-35,Male,21.6,UPI,Verified
20365,INV001739,2024-11-15,102885,SIP,58708,West Bengal,Kolkata,T30,36-45,Female,45.5,Mandate,Pending
20366,INV004923,2024-11-15,102886,SIP,21697,Karnataka,Mysore,B30,26-35,Male,19.3,Cheque,Verified
20367,INV003073,2024-11-15,120504,Redemption,339801,Punjab,Amritsar,B30,26-35,Male,11.9,Cheque,Verified
20368,INV000941,2024-11-15,118635,Lumpsum,193849,Rajasthan,Udaipur,B30,26-35,Male,7.2,Cheque,Verified
20369,INV003611,2024-11-15,102886,SIP,40203,Uttar Pradesh,Kanpur,B30,18-25,Male,4.8,Mandate,Verified
20370,INV000283,2024-11-15,119598,Lumpsum,314691,West Bengal,Kolkata,T30,46-55,Male,18.1,Cheque,Verified
20371,INV004345,2024-11-15,118636,SIP,506,West Bengal,Kolkata,T30,36-45,Female,33.3,Cheque,Verified
20372,INV003297,2024-11-15,148568,SIP,2905,Madhya Pradesh,Bhopal,B30,36-45,Female,16.3,Net Banking,Verified
20373,INV000383,2024-11-16,120507,Lumpsum,167914,Telangana,Hyderabad,T30,26-35,Female,23.4,UPI,Verified
20374,INV000788,2024-11-16,149324,Lumpsum,273569,Haryana,Gurugram,T30,26-35,Male,20.7,UPI,Verified
20375,INV000339,2024-11-16,120844,SIP,12489,Uttar Pradesh,Kanpur,B30,26-35,Male,22.3,Cheque,Verified
20376,INV004103,2024-11-16,118632,Lumpsum,83786,Gujarat,Ahmedabad,T30,46-55,Male,45.0,Net Banking,Verified
20377,INV003381,2024-11-16,149323,SIP,25399,Madhya Pradesh,Indore,T30,36-45,Female,12.1,Net Banking,Verified
20378,INV000117,2024-11-16,118636,SIP,2919,Karnataka,Bangalore,T30,26-35,Female,15.6,Net Banking,Verified
20379,INV000013,2024-11-16,119598,SIP,11684,Maharashtra,Nashik,B30,18-25,Male,5.2,Cheque,Verified
20380,INV004168,2024-11-16,100033,SIP,2011,Maharashtra,Nashik,B30,36-45,Female,20.9,Mandate,Pending
20381,INV001451,2024-11-16,119092,SIP,26908,Madhya Pradesh,Indore,T30,36-45,Male,33.0,Mandate,Pending
20382,INV002647,2024-11-16,101207,SIP,21809,Rajasthan,Jaipur,T30,46-55,Male,87.0,Cheque,Pending
20383,INV001287,2024-11-16,119599,SIP,15131,Telangana,Hyderabad,T30,36-45,Female,19.1,UPI,Verified
20384,INV003868,2024-11-16,120505,SIP,15771,Gujarat,Surat,T30,36-45,Male,25.8,Mandate,Verified
20385,INV000039,2024-11-16,101207,SIP,57252,Madhya Pradesh,Bhopal,B30,26-35,Male,6.5,Cheque,Verified
20386,INV000415,2024-11-16,120507,SIP,5251,Maharashtra,Pune,T30,36-45,Female,20.3,Cheque,Verified
20387,INV001799,2024-11-16,119599,SIP,6191,Rajasthan,Udaipur,B30,56+,Female,45.2,Cheque,Verified
20388,INV000365,2024-11-16,102886,Lumpsum,44320,Tamil Nadu,Chennai,T30,46-55,Male,67.2,Net Banking,Verified
20389,INV003528,2024-11-16,120842,SIP,3008,Madhya Pradesh,Bhopal,B30,18-25,Female,3.6,Net Banking,Verified
20390,INV002372,2024-11-16,101206,SIP,1758,Maharashtra,Pune,T30,36-45,Female,28.6,UPI,Verified
20391,INV000500,2024-11-16,119551,SIP,8845,West Bengal,Kolkata,T30,26-35,Female,19.9,Cheque,Verified
20392,INV001942,2024-11-16,118633,SIP,47641,Tamil Nadu,Coimbatore,B30,26-35,Female,20.3,Cheque,Pending
20393,INV004529,2024-11-16,101207,SIP,401,Uttar Pradesh,Kanpur,B30,18-25,Male,6.3,Mandate,Verified
20394,INV001458,2024-11-16,119120,SIP,10973,Tamil Nadu,Coimbatore,B30,46-55,Male,34.9,Net Banking,Verified
20395,INV002933,2024-11-16,120505,SIP,47279,Madhya Pradesh,Indore,T30,36-45,Female,39.4,Mandate,Verified
20396,INV001186,2024-11-16,149323,SIP,7645,Maharashtra,Pune,T30,26-35,Male,19.8,UPI,Verified
20397,INV000024,2024-11-16,120503,Lumpsum,509922,Delhi,Gurugram,T30,36-45,Female,27.0,Net Banking,Verified
20398,INV000780,2024-11-16,149322,SIP,6159,Rajasthan,Jaipur,T30,26-35,Male,13.2,UPI,Pending
20399,INV001395,2024-11-16,118632,SIP,3573,Telangana,Hyderabad,T30,56+,Male,53.5,UPI,Verified
20400,INV003880,2024-11-16,119094,SIP,15563,Gujarat,Surat,T30,26-35,Male,9.6,Cheque,Verified
20401,INV004751,2024-11-16,118636,SIP,3428,Maharashtra,Pune,T30,36-45,Female,15.6,Cheque,Pending
20402,INV003974,2024-11-16,148568,SIP,502,Maharashtra,Nashik,B30,46-55,Male,73.6,UPI,Verified
20403,INV003000,2024-11-16,119120,SIP,1693,Delhi,Gurugram,T30,36-45,Male,32.3,UPI,Verified
20404,INV001878,2024-11-16,102886,Lumpsum,77938,West Bengal,Kolkata,T30,26-35,Male,7.8,Mandate,Verified
20405,INV002497,2024-11-16,118636,Lumpsum,253926,Telangana,Hyderabad,T30,26-35,Female,13.0,UPI,Verified
20406,INV000969,2024-11-16,125498,Lumpsum,400438,Uttar Pradesh,Lucknow,T30,18-25,Male,6.2,Mandate,Verified
20407,INV001014,2024-11-16,120504,Lumpsum,263591,Punjab,Chandigarh,T30,18-25,Female,6.9,Cheque,Verified
20408,INV004859,2024-11-16,125497,Lumpsum,85938,Uttar Pradesh,Kanpur,B30,18-25,Male,3.3,Cheque,Verified
20409,INV004911,2024-11-16,119094,SIP,507,West Bengal,Kolkata,T30,26-35,Female,9.4,Net Banking,Verified
20410,INV003521,2024-11-16,149323,SIP,2362,Rajasthan,Jaipur,T30,46-55,Male,95.4,UPI,Verified
20411,INV003630,2024-11-16,120505,SIP,2366,Karnataka,Bangalore,T30,18-25,Female,4.9,UPI,Verified
20412,INV000090,2024-11-16,119598,Lumpsum,416265,Rajasthan,Udaipur,B30,26-35,Female,23.7,Cheque,Verified
20413,INV001936,2024-11-16,148568,Lumpsum,298176,West Bengal,Kolkata,T30,36-45,Female,42.7,Cheque,Verified
20414,INV000257,2024-11-16,118632,SIP,11562,Gujarat,Surat,T30,36-45,Male,27.9,UPI,Verified
20415,INV004487,2024-11-16,102886,Redemption,500166,Maharashtra,Nashik,B30,26-35,Female,24.4,Net Banking,Verified
20416,INV002423,2024-11-16,125498,SIP,16966,Haryana,Gurugram,T30,46-55,Male,38.7,Mandate,Verified
20417,INV000185,2024-11-16,118634,SIP,4800,Telangana,Hyderabad,T30,46-55,Male,50.3,Cheque,Verified
20418,INV000189,2024-11-16,119092,SIP,936,Uttar Pradesh,Lucknow,T30,36-45,Male,47.3,Mandate,Verified
20419,INV001080,2024-11-16,148567,SIP,1111,Tamil Nadu,Chennai,T30,18-25,Female,7.3,UPI,Pending
20420,INV004748,2024-11-16,119120,Redemption,267971,Delhi,Noida,T30,26-35,Male,12.6,UPI,Verified
20421,INV004226,2024-11-16,120841,Redemption,327701,Punjab,Chandigarh,T30,18-25,Male,3.9,Mandate,Verified
20422,INV000061,2024-11-16,119598,Redemption,217242,Tamil Nadu,Chennai,T30,26-35,Female,23.3,Cheque,Verified
20423,INV003868,2024-11-16,120844,Lumpsum,125293,Gujarat,Surat,T30,36-45,Male,25.8,Net Banking,Verified
20424,INV001320,2024-11-16,149322,SIP,24400,Punjab,Amritsar,B30,36-45,Male,31.8,UPI,Verified
20425,INV001596,2024-11-16,118636,Lumpsum,168822,Telangana,Hyderabad,T30,46-55,Male,61.3,UPI,Verified
20426,INV000556,2024-11-16,101206,SIP,2653,Rajasthan,Udaipur,B30,18-25,Male,7.2,Mandate,Verified
20427,INV004001,2024-11-16,148567,SIP,1099,Delhi,Noida,T30,56+,Female,52.7,Net Banking,Verified
20428,INV001933,2024-11-16,118636,Lumpsum,143680,Rajasthan,Udaipur,B30,26-35,Male,16.4,Net Banking,Verified
20429,INV003658,2024-11-16,148568,SIP,3179,West Bengal,Kolkata,T30,26-35,Male,6.3,Cheque,Verified
20430,INV004881,2024-11-16,118636,SIP,9271,Delhi,New Delhi,T30,18-25,Male,3.8,UPI,Verified
20431,INV000239,2024-11-16,125497,Redemption,55335,Punjab,Amritsar,B30,36-45,Female,13.2,Cheque,Verified
20432,INV002915,2024-11-16,149323,SIP,2464,West Bengal,Kolkata,T30,18-25,Male,7.7,UPI,Verified
20433,INV004837,2024-11-16,119092,Lumpsum,118662,Punjab,Amritsar,B30,18-25,Male,5.7,Net Banking,Verified
20434,INV004797,2024-11-16,119094,Lumpsum,69525,Gujarat,Ahmedabad,T30,56+,Male,18.9,Mandate,Verified
20435,INV002639,2024-11-17,118633,SIP,3345,Gujarat,Ahmedabad,T30,36-45,Male,20.7,Net Banking,Verified
20436,INV002640,2024-11-17,101208,SIP,20117,Haryana,Faridabad,B30,56+,Female,50.5,UPI,Verified
20437,INV002868,2024-11-17,101206,Lumpsum,163011,Gujarat,Ahmedabad,T30,26-35,Female,24.7,UPI,Pending
20438,INV004621,2024-11-17,100033,Lumpsum,323636,Punjab,Amritsar,B30,36-45,Female,16.9,Net Banking,Verified
20439,INV004348,2024-11-17,118635,SIP,28127,Delhi,New Delhi,T30,26-35,Female,13.4,Mandate,Verified
20440,INV002195,2024-11-17,100033,SIP,2244,Telangana,Hyderabad,T30,26-35,Male,24.5,Cheque,Verified
20441,INV002445,2024-11-17,119551,SIP,5471,Punjab,Chandigarh,T30,26-35,Male,9.5,UPI,Verified
20442,INV004753,2024-11-17,119094,SIP,476,Karnataka,Mysore,B30,36-45,Female,18.4,UPI,Verified
20443,INV001528,2024-11-17,101208,Lumpsum,369321,Telangana,Hyderabad,T30,26-35,Female,20.7,Cheque,Verified
20444,INV002819,2024-11-17,119094,SIP,5462,West Bengal,Kolkata,T30,26-35,Male,24.1,Net Banking,Verified
20445,INV004078,2024-11-17,101207,SIP,3164,Delhi,Noida,T30,18-25,Male,3.8,Mandate,Verified
20446,INV002849,2024-11-17,118634,Redemption,391715,Madhya Pradesh,Indore,T30,26-35,Male,21.3,UPI,Verified
20447,INV000548,2024-11-17,119120,SIP,2584,Karnataka,Mysore,B30,36-45,Male,53.2,Cheque,Verified
20448,INV004272,2024-11-17,149322,SIP,2229,Madhya Pradesh,Bhopal,B30,46-55,Female,25.5,Net Banking,Verified
20449,INV002859,2024-11-17,120506,SIP,980,Madhya Pradesh,Indore,T30,26-35,Male,20.1,Mandate,Verified
20450,INV002360,2024-11-17,101206,SIP,44955,Maharashtra,Mumbai,T30,26-35,Male,11.6,Net Banking,Verified
20451,INV003382,2024-11-17,118633,SIP,23984,Karnataka,Bangalore,T30,26-35,Male,19.8,UPI,Verified
20452,INV002516,2024-11-17,120504,Lumpsum,373001,Uttar Pradesh,Agra,B30,36-45,Female,39.6,Mandate,Verified
20453,INV001920,2024-11-17,119093,SIP,25012,Madhya Pradesh,Indore,T30,36-45,Female,24.5,UPI,Verified
20454,INV004593,2024-11-17,102887,SIP,5853,Punjab,Amritsar,B30,26-35,Male,13.7,Cheque,Pending
20455,INV002319,2024-11-17,102887,Redemption,85268,Karnataka,Mysore,B30,26-35,Male,8.7,Cheque,Verified
20456,INV004290,2024-11-17,119095,Lumpsum,417645,Gujarat,Ahmedabad,T30,46-55,Male,41.9,Mandate,Pending
20457,INV003259,2024-11-17,100025,SIP,1796,West Bengal,Kolkata,T30,56+,Male,42.1,Cheque,Verified
20458,INV004006,2024-11-17,100033,Lumpsum,96771,Tamil Nadu,Coimbatore,B30,56+,Male,59.1,UPI,Verified
20459,INV000356,2024-11-17,120506,SIP,2987,Haryana,Faridabad,B30,56+,Male,71.7,Mandate,Verified
20460,INV000177,2024-11-17,125498,SIP,17069,Rajasthan,Jaipur,T30,26-35,Male,17.6,Mandate,Verified
20461,INV002419,2024-11-17,120841,Redemption,12481,Madhya Pradesh,Bhopal,B30,36-45,Male,58.7,Mandate,Verified
20462,INV004614,2024-11-17,120504,Redemption,255699,Delhi,New Delhi,T30,18-25,Male,7.7,UPI,Verified
20463,INV003568,2024-11-17,149323,SIP,12644,Tamil Nadu,Chennai,T30,18-25,Female,5.3,UPI,Verified
20464,INV002883,2024-11-17,148568,SIP,7203,West Bengal,Kolkata,T30,26-35,Female,12.5,Mandate,Verified
20465,INV004333,2024-11-17,100016,Lumpsum,229582,Telangana,Hyderabad,T30,36-45,Female,14.8,UPI,Verified
20466,INV002051,2024-11-17,148569,Lumpsum,164635,Gujarat,Ahmedabad,T30,46-55,Female,56.2,Mandate,Verified
20467,INV003698,2024-11-17,125497,Redemption,196705,Madhya Pradesh,Bhopal,B30,36-45,Female,41.5,Cheque,Verified
20468,INV003627,2024-11-17,118636,Redemption,262944,Telangana,Hyderabad,T30,36-45,Male,39.9,Net Banking,Verified
20469,INV001442,2024-11-17,125497,SIP,2115,Uttar Pradesh,Lucknow,T30,26-35,Male,16.2,Net Banking,Verified
20470,INV000268,2024-11-17,119092,SIP,6621,Haryana,Gurugram,T30,18-25,Female,4.7,Mandate,Verified
20471,INV004477,2024-11-17,100025,Lumpsum,264119,Delhi,Gurugram,T30,46-55,Female,88.3,Mandate,Verified
20472,INV001751,2024-11-17,119551,SIP,3586,Tamil Nadu,Coimbatore,B30,18-25,Male,6.8,Mandate,Verified
20473,INV004354,2024-11-17,118635,SIP,4850,Uttar Pradesh,Kanpur,B30,26-35,Female,17.8,Cheque,Pending
20474,INV000230,2024-11-17,125498,Lumpsum,46681,Haryana,Faridabad,B30,18-25,Male,3.3,Mandate,Verified
20475,INV004638,2024-11-17,118634,SIP,7921,Delhi,New Delhi,T30,26-35,Male,6.3,UPI,Verified
20476,INV001687,2024-11-17,120505,SIP,2728,West Bengal,Kolkata,T30,26-35,Male,7.6,Cheque,Verified
20477,INV002890,2024-11-17,101207,SIP,2439,Rajasthan,Jaipur,T30,36-45,Female,49.2,Cheque,Verified
20478,INV001844,2024-11-17,148569,Lumpsum,78897,West Bengal,Kolkata,T30,26-35,Female,18.8,UPI,Verified
20479,INV000672,2024-11-17,118634,SIP,528,Rajasthan,Jaipur,T30,26-35,Male,18.8,Mandate,Pending
